#{"t_start": 1775970332.082854, "env_id": "FetchReach-v4"}
r,l,t
-48.0,50,142.910745
-47.0,50,143.024751
-50.0,50,143.138908
-50.0,50,143.251558
-50.0,50,143.363383
-50.0,50,143.479262
-46.0,50,143.589427
-49.0,50,143.704641
-50.0,50,143.821457
-50.0,50,143.936525
-49.0,50,144.05332
-45.0,50,144.166399
-45.0,50,144.281132
-49.0,50,144.396737
-50.0,50,144.507784
-33.0,50,144.621657
-50.0,50,144.73174
-49.0,50,144.841785
-45.0,50,144.955129
-44.0,50,145.067733
-45.0,50,145.181642
-35.0,50,145.295799
-50.0,50,145.410597
-46.0,50,145.520808
-41.0,50,145.633004
-50.0,50,145.743231
-48.0,50,145.855289
-50.0,50,145.966375
-46.0,50,146.077167
-46.0,50,146.191366
-50.0,50,146.307947
-39.0,50,146.423802
-44.0,50,146.536488
-50.0,50,146.653308
-42.0,50,146.770025
-50.0,50,146.881245
-47.0,50,146.991488
-46.0,50,147.437696
-23.0,50,147.553623
-43.0,50,147.668701
-46.0,50,147.779711
-28.0,50,147.894215
-38.0,50,148.014018
-50.0,50,148.125225
-41.0,50,148.242152
-50.0,50,148.352942
-41.0,50,148.463226
-22.0,50,148.578575
-46.0,50,148.693814
-34.0,50,148.807212
-22.0,50,149.435455
-49.0,50,149.549224
-43.0,50,149.660478
-46.0,50,149.775653
-44.0,50,149.886021
-47.0,50,149.999162
-49.0,50,150.115505
-33.0,50,150.228745
-50.0,50,150.338848
-47.0,50,150.454189
-47.0,50,150.569229
-42.0,50,150.683963
-49.0,50,150.79354
-48.0,50,150.907295
-50.0,50,151.021165
-45.0,50,151.147778
-50.0,50,151.260948
-44.0,50,151.375697
-47.0,50,151.490446
-50.0,50,151.604921
-44.0,50,151.71648
-36.0,50,151.832506
-39.0,50,151.9438
-48.0,50,152.054985
-47.0,50,152.165399
-49.0,50,152.281056
-43.0,50,152.395668
-45.0,50,152.510513
-44.0,50,152.953103
-45.0,50,153.063929
-40.0,50,153.175438
-48.0,50,153.287219
-43.0,50,153.397954
-50.0,50,153.507208
-41.0,50,153.618727
-45.0,50,153.733159
-47.0,50,153.842721
-39.0,50,153.957981
-49.0,50,154.070472
-31.0,50,154.182431
-47.0,50,154.294029
-48.0,50,154.404696
-31.0,50,154.516586
-46.0,50,154.630256
-32.0,50,154.750427
-48.0,50,154.86922
-50.0,50,154.982941
-36.0,50,155.094674
-32.0,50,155.217028
-37.0,50,155.330003
-43.0,50,155.439521
-31.0,50,155.550247
-48.0,50,155.660882
-18.0,50,155.779026
-50.0,50,155.891387
-41.0,50,156.011825
-49.0,50,156.125911
-48.0,50,156.23967
-48.0,50,156.356392
-50.0,50,156.470858
-37.0,50,156.588693
-43.0,50,156.703897
-32.0,50,156.815794
-45.0,50,156.929778
-36.0,50,157.03998
-47.0,50,157.150744
-28.0,50,157.270039
-47.0,50,157.385191
-40.0,50,157.495879
-49.0,50,157.940449
-47.0,50,158.0506
-46.0,50,158.169028
-44.0,50,158.280276
-48.0,50,158.394457
-42.0,50,158.508841
-46.0,50,158.618713
-34.0,50,158.736479
-44.0,50,158.850263
-46.0,50,158.965971
-47.0,50,159.077483
-43.0,50,159.195941
-28.0,50,159.316296
-40.0,50,159.429381
-41.0,50,159.541439
-50.0,50,159.653734
-45.0,50,159.768251
-36.0,50,159.885368
-49.0,50,160.005451
-47.0,50,160.118079
-48.0,50,160.228688
-49.0,50,160.342157
-48.0,50,160.453912
-40.0,50,160.567726
-48.0,50,160.68097
-46.0,50,160.794107
-45.0,50,160.903725
-45.0,50,161.016901
-43.0,50,161.12768
-39.0,50,161.241273
-42.0,50,161.353882
-42.0,50,161.467675
-45.0,50,161.586556
-24.0,50,161.705729
-48.0,50,161.817981
-40.0,50,161.934927
-47.0,50,162.050437
-50.0,50,162.165213
-44.0,50,162.277861
-47.0,50,162.389615
-46.0,50,162.50057
-50.0,50,162.940795
-15.0,50,163.061394
-40.0,50,163.171113
-34.0,50,163.281521
-47.0,50,163.391927
-48.0,50,163.507264
-42.0,50,163.620064
-31.0,50,163.732295
-26.0,50,163.844329
-24.0,50,163.962404
-49.0,50,164.079689
-45.0,50,164.193532
-42.0,50,164.309381
-49.0,50,164.419757
-29.0,50,164.538052
-39.0,50,164.65101
-35.0,50,164.770053
-40.0,50,164.888852
-32.0,50,165.005877
-35.0,50,165.118223
-34.0,50,165.229176
-32.0,50,165.343956
-50.0,50,165.466259
-41.0,50,165.575222
-33.0,50,165.692829
-47.0,50,165.80448
-41.0,50,165.920871
-37.0,50,166.036585
-49.0,50,166.146695
-35.0,50,166.258849
-39.0,50,166.37036
-32.0,50,166.485705
-43.0,50,166.595221
-41.0,50,166.70587
-40.0,50,166.819093
-50.0,50,166.930475
-36.0,50,167.043993
-44.0,50,167.161959
-48.0,50,167.271329
-45.0,50,167.385978
-45.0,50,167.495919
-45.0,50,167.940027
-41.0,50,168.053986
-35.0,50,168.166413
-48.0,50,168.280648
-45.0,50,168.393778
-45.0,50,168.503271
-38.0,50,168.617573
-36.0,50,168.731098
-48.0,50,168.844539
-43.0,50,168.959322
-30.0,50,169.072716
-29.0,50,169.191628
-31.0,50,169.302891
-23.0,50,169.413228
-47.0,50,169.531035
-25.0,50,169.650689
-47.0,50,169.76192
-25.0,50,169.873366
-31.0,50,169.986714
-40.0,50,170.10363
-37.0,50,170.216077
-43.0,50,170.327475
-33.0,50,170.436543
-42.0,50,170.546855
-31.0,50,170.658476
-39.0,50,170.771892
-46.0,50,170.881676
-23.0,50,170.998059
-28.0,50,171.116454
-47.0,50,171.231458
-21.0,50,171.343009
-22.0,50,171.454077
-38.0,50,171.571144
-42.0,50,171.688292
-39.0,50,171.800614
-50.0,50,171.913758
-34.0,50,172.028117
-29.0,50,172.138279
-29.0,50,172.25369
-37.0,50,172.365565
-40.0,50,172.478318
-38.0,50,172.927191
-39.0,50,173.036929
-33.0,50,173.150062
-21.0,50,173.26782
-25.0,50,173.378086
-30.0,50,173.48806
-35.0,50,173.597975
-31.0,50,173.708488
-44.0,50,174.309577
-21.0,50,174.425265
-36.0,50,174.538047
-37.0,50,174.648049
-21.0,50,174.761404
-37.0,50,174.875459
-28.0,50,174.989173
-35.0,50,175.100889
-36.0,50,175.213134
-40.0,50,175.327361
-35.0,50,175.438086
-18.0,50,175.553415
-49.0,50,175.673567
-32.0,50,175.786923
-18.0,50,175.902442
-34.0,50,176.015939
-24.0,50,176.127606
-30.0,50,176.23867
-43.0,50,176.351392
-30.0,50,176.462564
-44.0,50,176.579595
-28.0,50,176.689625
-33.0,50,176.805461
-22.0,50,176.92159
-39.0,50,177.035265
-22.0,50,177.152784
-41.0,50,177.263554
-47.0,50,177.373689
-33.0,50,177.483684
-44.0,50,177.593556
-45.0,50,177.709064
-36.0,50,177.820227
-46.0,50,177.935078
-39.0,50,178.377564
-29.0,50,178.489332
-43.0,50,178.600639
-32.0,50,178.711616
-37.0,50,178.825917
-27.0,50,178.948488
-45.0,50,179.059607
-41.0,50,179.178427
-33.0,50,179.291913
-38.0,50,179.406466
-43.0,50,179.519708
-30.0,50,179.632529
-33.0,50,179.74335
-28.0,50,179.854608
-35.0,50,179.967257
-33.0,50,180.081795
-49.0,50,180.197596
-35.0,50,180.312627
-27.0,50,180.426135
-32.0,50,180.53696
-40.0,50,180.652554
-36.0,50,180.766582
-20.0,50,180.877927
-39.0,50,180.996652
-49.0,50,181.107293
-46.0,50,181.220042
-41.0,50,181.335366
-29.0,50,181.446133
-27.0,50,181.556943
-26.0,50,181.666938
-37.0,50,181.781281
-35.0,50,181.897709
-43.0,50,182.012827
-46.0,50,182.1276
-43.0,50,182.246658
-32.0,50,182.356843
-32.0,50,182.471565
-42.0,50,182.581273
-31.0,50,182.690939
-38.0,50,182.808653
-39.0,50,182.9194
-41.0,50,183.35818
-36.0,50,183.473661
-40.0,50,183.583629
-28.0,50,183.697672
-29.0,50,183.808261
-42.0,50,183.924002
-33.0,50,184.038708
-24.0,50,184.147607
-39.0,50,184.267747
-38.0,50,184.378427
-41.0,50,184.491905
-26.0,50,184.613529
-39.0,50,184.723938
-23.0,50,184.834787
-36.0,50,184.952512
-45.0,50,185.067163
-42.0,50,185.18536
-34.0,50,185.301558
-37.0,50,185.41535
-43.0,50,185.527698
-50.0,50,185.637747
-40.0,50,185.748213
-47.0,50,185.858938
-41.0,50,185.972388
-25.0,50,186.089384
-25.0,50,186.206338
-30.0,50,186.3187
-42.0,50,186.42871
-33.0,50,186.539464
-33.0,50,186.64997
-16.0,50,186.764685
-44.0,50,186.875927
-36.0,50,186.988139
-32.0,50,187.097427
-38.0,50,187.207519
-27.0,50,187.32646
-37.0,50,187.438246
-35.0,50,187.555553
-27.0,50,187.666282
-24.0,50,187.786446
-35.0,50,187.897926
-33.0,50,188.351378
-40.0,50,188.462937
-37.0,50,188.576618
-30.0,50,188.695468
-30.0,50,188.811423
-31.0,50,188.924638
-27.0,50,189.042221
-17.0,50,189.157831
-30.0,50,189.271982
-33.0,50,189.387956
-33.0,50,189.500259
-31.0,50,189.611349
-24.0,50,189.725052
-17.0,50,189.836101
-32.0,50,189.948844
-38.0,50,190.066895
-39.0,50,190.176519
-24.0,50,190.291179
-27.0,50,190.405693
-22.0,50,190.515181
-32.0,50,190.629076
-40.0,50,190.739232
-48.0,50,190.854719
-30.0,50,190.965745
-40.0,50,191.079664
-40.0,50,191.192737
-25.0,50,191.31109
-27.0,50,191.42173
-32.0,50,191.534321
-41.0,50,191.645836
-32.0,50,191.760423
-35.0,50,191.877741
-39.0,50,191.992646
-21.0,50,192.111938
-27.0,50,192.226396
-41.0,50,192.342632
-35.0,50,192.45483
-42.0,50,192.566049
-29.0,50,192.678475
-22.0,50,192.792781
-32.0,50,192.906676
-35.0,50,193.354528
-31.0,50,193.465074
-23.0,50,193.575481
-23.0,50,193.68937
-9.0,50,193.807242
-27.0,50,193.92367
-29.0,50,194.04234
-33.0,50,194.152029
-24.0,50,194.26229
-10.0,50,194.372909
-27.0,50,194.484603
-33.0,50,194.594246
-31.0,50,194.707056
-22.0,50,194.818201
-26.0,50,194.92878
-29.0,50,195.040422
-22.0,50,195.153214
-33.0,50,195.273661
-37.0,50,195.39021
-24.0,50,195.500016
-39.0,50,195.61031
-19.0,50,195.724153
-17.0,50,195.841438
-25.0,50,195.956071
-12.0,50,196.06642
-28.0,50,196.180664
-40.0,50,196.296273
-26.0,50,196.409191
-27.0,50,196.521998
-40.0,50,196.631405
-26.0,50,196.743523
-24.0,50,196.854431
-19.0,50,196.969829
-37.0,50,197.082973
-25.0,50,197.19653
-39.0,50,197.307625
-41.0,50,197.42297
-27.0,50,197.538273
-35.0,50,197.648685
-17.0,50,197.76016
-31.0,50,197.87555
-19.0,50,198.315189
-40.0,50,198.428783
-32.0,50,198.53961
-20.0,50,199.133526
-34.0,50,199.244829
-29.0,50,199.360004
-24.0,50,199.474771
-26.0,50,199.58758
-28.0,50,199.708822
-32.0,50,199.820662
-23.0,50,199.931661
-28.0,50,200.044166
-23.0,50,200.162511
-29.0,50,200.272582
-29.0,50,200.382909
-31.0,50,200.49368
-41.0,50,200.608277
-30.0,50,200.719608
-36.0,50,200.83205
-20.0,50,200.945127
-26.0,50,201.056495
-30.0,50,201.174133
-29.0,50,201.289956
-23.0,50,201.406331
-23.0,50,201.520265
-24.0,50,201.630851
-24.0,50,201.743944
-38.0,50,201.859138
-26.0,50,201.969708
-19.0,50,202.081882
-28.0,50,202.193289
-17.0,50,202.304798
-33.0,50,202.4169
-35.0,50,202.529526
-44.0,50,202.64396
-39.0,50,202.755898
-25.0,50,202.867604
-19.0,50,202.981234
-20.0,50,203.091659
-21.0,50,203.201701
-29.0,50,203.314549
-30.0,50,203.743631
-21.0,50,203.85921
-26.0,50,203.973418
-24.0,50,204.084377
-25.0,50,204.199991
-30.0,50,204.317812
-15.0,50,204.431419
-23.0,50,204.547103
-26.0,50,204.659086
-39.0,50,204.773984
-21.0,50,204.884858
-30.0,50,204.997242
-33.0,50,205.107395
-27.0,50,205.218876
-21.0,50,205.335644
-30.0,50,205.448994
-28.0,50,205.561833
-25.0,50,205.678658
-13.0,50,205.788126
-20.0,50,205.897426
-22.0,50,206.010857
-33.0,50,206.123046
-18.0,50,206.233976
-21.0,50,206.346747
-34.0,50,206.462973
-36.0,50,206.574994
-18.0,50,206.689415
-33.0,50,206.801513
-33.0,50,206.912296
-23.0,50,207.022371
-30.0,50,207.13558
-33.0,50,207.247553
-20.0,50,207.359532
-28.0,50,207.474742
-22.0,50,207.589247
-29.0,50,207.702761
-28.0,50,207.812918
-26.0,50,207.926502
-36.0,50,208.036968
-28.0,50,208.146942
-23.0,50,208.260685
-21.0,50,208.708041
-26.0,50,208.827155
-29.0,50,208.937065
-34.0,50,209.052991
-25.0,50,209.165087
-25.0,50,209.284204
-22.0,50,209.395765
-32.0,50,209.509079
-18.0,50,209.618381
-18.0,50,209.72946
-21.0,50,209.846514
-29.0,50,209.963335
-21.0,50,210.078703
-18.0,50,210.192768
-23.0,50,210.303929
-26.0,50,210.414997
-32.0,50,210.524886
-15.0,50,210.635575
-27.0,50,210.749421
-30.0,50,210.867701
-23.0,50,210.97993
-37.0,50,211.091774
-26.0,50,211.209811
-16.0,50,211.32388
-19.0,50,211.438959
-18.0,50,211.555784
-25.0,50,211.669925
-14.0,50,211.789826
-27.0,50,211.904905
-32.0,50,212.022022
-27.0,50,212.132352
-20.0,50,212.24295
-22.0,50,212.354893
-19.0,50,212.475416
-35.0,50,212.588004
-36.0,50,212.702086
-15.0,50,212.813124
-28.0,50,212.92957
-12.0,50,213.041628
-27.0,50,213.156958
-17.0,50,213.275879
-37.0,50,213.698797
-15.0,50,213.80884
-31.0,50,213.919841
-35.0,50,214.03167
-16.0,50,214.148521
-25.0,50,214.26068
-24.0,50,214.376855
-13.0,50,214.486817
-22.0,50,214.599631
-27.0,50,214.710634
-24.0,50,214.821884
-13.0,50,214.933816
-15.0,50,215.046607
-33.0,50,215.159714
-11.0,50,215.277022
-19.0,50,215.388738
-23.0,50,215.500241
-25.0,50,215.611295
-21.0,50,215.721401
-28.0,50,215.834004
-29.0,50,215.944647
-15.0,50,216.055345
-18.0,50,216.170746
-21.0,50,216.28164
-33.0,50,216.391311
-8.0,50,216.506482
-21.0,50,216.617193
-18.0,50,216.726263
-33.0,50,216.842742
-23.0,50,216.956301
-16.0,50,217.069627
-19.0,50,217.184293
-33.0,50,217.295894
-17.0,50,217.408914
-14.0,50,217.525734
-29.0,50,217.638167
-21.0,50,217.752922
-23.0,50,217.869047
-26.0,50,217.984662
-22.0,50,218.10072
-11.0,50,218.211751
-19.0,50,218.63824
-18.0,50,218.750974
-32.0,50,218.862358
-25.0,50,218.978506
-32.0,50,219.091213
-21.0,50,219.203745
-26.0,50,219.321197
-16.0,50,219.437126
-31.0,50,219.546929
-29.0,50,219.663284
-19.0,50,219.774819
-11.0,50,219.885692
-23.0,50,220.002752
-22.0,50,220.122288
-25.0,50,220.233442
-28.0,50,220.344599
-24.0,50,220.462989
-19.0,50,220.573961
-29.0,50,220.687595
-17.0,50,220.797383
-30.0,50,220.907895
-22.0,50,221.022535
-12.0,50,221.139594
-19.0,50,221.250361
-24.0,50,221.364383
-17.0,50,221.482044
-21.0,50,221.591833
-19.0,50,221.703746
-29.0,50,221.815514
-29.0,50,221.92619
-22.0,50,222.035182
-16.0,50,222.149635
-11.0,50,222.266579
-19.0,50,222.382753
-17.0,50,222.49892
-27.0,50,222.611519
-25.0,50,222.723067
-30.0,50,222.836412
-8.0,50,222.954059
-12.0,50,223.554482
-25.0,50,223.670299
-14.0,50,224.101871
-28.0,50,224.211225
-12.0,50,224.325539
-11.0,50,224.437532
-19.0,50,224.547967
-24.0,50,224.6573
-24.0,50,224.76805
-18.0,50,224.877623
-17.0,50,224.98801
-11.0,50,225.09804
-19.0,50,225.214516
-15.0,50,225.329966
-10.0,50,225.439365
-8.0,50,225.560027
-23.0,50,225.677922
-23.0,50,225.79673
-23.0,50,225.910001
-22.0,50,226.025591
-17.0,50,226.136771
-13.0,50,226.251661
-18.0,50,226.371498
-8.0,50,226.487838
-36.0,50,226.607554
-18.0,50,226.71893
-18.0,50,226.832968
-22.0,50,226.943601
-16.0,50,227.060739
-17.0,50,227.174564
-20.0,50,227.292502
-16.0,50,227.403309
-20.0,50,227.515028
-6.0,50,227.627748
-8.0,50,227.745317
-13.0,50,227.854879
-31.0,50,227.96558
-33.0,50,228.076003
-22.0,50,228.18954
-20.0,50,228.30067
-11.0,50,228.420411
-10.0,50,228.533103
-27.0,50,228.642684
-25.0,50,229.071998
-20.0,50,229.183539
-22.0,50,229.300828
-33.0,50,229.413904
-8.0,50,229.525709
-11.0,50,229.639075
-23.0,50,229.753559
-12.0,50,229.873254
-20.0,50,229.984213
-20.0,50,230.096182
-21.0,50,230.220152
-18.0,50,230.340793
-24.0,50,230.458212
-21.0,50,230.570117
-21.0,50,230.680734
-26.0,50,230.795191
-27.0,50,230.907134
-13.0,50,231.021089
-28.0,50,231.131435
-31.0,50,231.241545
-19.0,50,231.353943
-23.0,50,231.464735
-12.0,50,231.579597
-12.0,50,231.692601
-27.0,50,231.80573
-22.0,50,231.915601
-10.0,50,232.03358
-18.0,50,232.146658
-16.0,50,232.265031
-26.0,50,232.377859
-20.0,50,232.490147
-17.0,50,232.6015
-20.0,50,232.712814
-15.0,50,232.824492
-21.0,50,232.935983
-28.0,50,233.045146
-9.0,50,233.162216
-18.0,50,233.276705
-16.0,50,233.388077
-12.0,50,233.504963
-10.0,50,233.615529
-12.0,50,234.041258
-9.0,50,234.151154
-12.0,50,234.259968
-27.0,50,234.373027
-15.0,50,234.490125
-25.0,50,234.60239
-16.0,50,234.714496
-20.0,50,234.824668
-22.0,50,234.934357
-11.0,50,235.045132
-7.0,50,235.162919
-7.0,50,235.276814
-18.0,50,235.393091
-30.0,50,235.514581
-17.0,50,235.624922
-9.0,50,235.737373
-13.0,50,235.853389
-16.0,50,235.962566
-10.0,50,236.073412
-14.0,50,236.183944
-15.0,50,236.293627
-15.0,50,236.407679
-19.0,50,236.516878
-15.0,50,236.628392
-19.0,50,236.739005
-10.0,50,236.857317
-20.0,50,236.971569
-11.0,50,237.083393
-17.0,50,237.204809
-24.0,50,237.315957
-10.0,50,237.426759
-8.0,50,237.538089
-21.0,50,237.650709
-26.0,50,237.763173
-16.0,50,237.874173
-16.0,50,237.989189
-20.0,50,238.101526
-20.0,50,238.214848
-16.0,50,238.324545
-14.0,50,238.435629
-11.0,50,238.545045
-24.0,50,238.975522
-17.0,50,239.085828
-16.0,50,239.200467
-7.0,50,239.310237
-5.0,50,239.420174
-11.0,50,239.538549
-14.0,50,239.660351
-20.0,50,239.77517
-21.0,50,239.889259
-19.0,50,239.998986
-24.0,50,240.110636
-24.0,50,240.222845
-18.0,50,240.334068
-11.0,50,240.449205
-23.0,50,240.565987
-11.0,50,240.679114
-14.0,50,240.798561
-20.0,50,240.910892
-7.0,50,241.02819
-22.0,50,241.139236
-17.0,50,241.252802
-12.0,50,241.362434
-14.0,50,241.472967
-13.0,50,241.59235
-13.0,50,241.704432
-10.0,50,241.816158
-14.0,50,241.929358
-11.0,50,242.040952
-21.0,50,242.156935
-28.0,50,242.268139
-15.0,50,242.384952
-15.0,50,242.496676
-12.0,50,242.615376
-7.0,50,242.730507
-13.0,50,242.842634
-16.0,50,242.954226
-16.0,50,243.066784
-9.0,50,243.180282
-16.0,50,243.296667
-17.0,50,243.411154
-14.0,50,243.520406
-7.0,50,243.948026
-15.0,50,244.059539
-15.0,50,244.170597
-28.0,50,244.281869
-23.0,50,244.393255
-31.0,50,244.511246
-11.0,50,244.624908
-13.0,50,244.736587
-14.0,50,244.848797
-14.0,50,244.959711
-23.0,50,245.070138
-14.0,50,245.182574
-15.0,50,245.292773
-21.0,50,245.41302
-20.0,50,245.525847
-15.0,50,245.636462
-10.0,50,245.747192
-12.0,50,245.860779
-18.0,50,245.976528
-7.0,50,246.086721
-13.0,50,246.200758
-14.0,50,246.31416
-10.0,50,246.425417
-20.0,50,246.540946
-21.0,50,246.659119
-10.0,50,246.770049
-11.0,50,246.88915
-13.0,50,247.002385
-15.0,50,247.113894
-24.0,50,247.233485
-16.0,50,247.353132
-9.0,50,247.464075
-18.0,50,247.575202
-21.0,50,247.684977
-17.0,50,248.294078
-10.0,50,248.412279
-10.0,50,248.524368
-13.0,50,248.641049
-18.0,50,248.751233
-11.0,50,248.861974
-7.0,50,248.973235
-20.0,50,249.396604
-13.0,50,249.512328
-19.0,50,249.624038
-7.0,50,249.739474
-14.0,50,249.850013
-8.0,50,249.963922
-25.0,50,250.075439
-6.0,50,250.18606
-7.0,50,250.302855
-10.0,50,250.413747
-28.0,50,250.527214
-31.0,50,250.637654
-21.0,50,250.754378
-18.0,50,250.865053
-17.0,50,250.982547
-10.0,50,251.097405
-21.0,50,251.209906
-20.0,50,251.322371
-12.0,50,251.435176
-22.0,50,251.549834
-21.0,50,251.66148
-16.0,50,251.782105
-16.0,50,251.898207
-19.0,50,252.00916
-12.0,50,252.119553
-9.0,50,252.229407
-13.0,50,252.345404
-12.0,50,252.455564
-11.0,50,252.576585
-21.0,50,252.687201
-14.0,50,252.802506
-11.0,50,252.912306
-28.0,50,253.02193
-25.0,50,253.132696
-18.0,50,253.251675
-19.0,50,253.363553
-23.0,50,253.473643
-29.0,50,253.584639
-16.0,50,253.697071
-13.0,50,253.805781
-12.0,50,253.925463
-19.0,50,254.386401
-26.0,50,254.507741
-10.0,50,254.623442
-12.0,50,254.736974
-11.0,50,254.849212
-8.0,50,254.964426
-10.0,50,255.074899
-15.0,50,255.192571
-14.0,50,255.30443
-11.0,50,255.415203
-17.0,50,255.52567
-13.0,50,255.640188
-14.0,50,255.754763
-16.0,50,255.868654
-9.0,50,255.985143
-23.0,50,256.105341
-21.0,50,256.216066
-16.0,50,256.325991
-20.0,50,256.438612
-18.0,50,256.5492
-9.0,50,256.668297
-15.0,50,256.782314
-20.0,50,256.902452
-20.0,50,257.012434
-19.0,50,257.125068
-23.0,50,257.236236
-11.0,50,257.351062
-9.0,50,257.461377
-9.0,50,257.571933
-12.0,50,257.683114
-12.0,50,257.795036
-9.0,50,257.910335
-12.0,50,258.021822
-15.0,50,258.13252
-10.0,50,258.250621
-19.0,50,258.363135
-12.0,50,258.47397
-19.0,50,258.591257
-24.0,50,258.706465
-12.0,50,258.817748
-12.0,50,259.260498
-9.0,50,259.37087
-18.0,50,259.480588
-16.0,50,259.591593
-16.0,50,259.704756
-13.0,50,259.819249
-13.0,50,259.933229
-24.0,50,260.045779
-6.0,50,260.155948
-13.0,50,260.27608
-12.0,50,260.39198
-11.0,50,260.505206
-11.0,50,260.615144
-30.0,50,260.725691
-15.0,50,260.837839
-15.0,50,260.949372
-9.0,50,261.061763
-21.0,50,261.174459
-4.0,50,261.287583
-21.0,50,261.397174
-9.0,50,261.509852
-26.0,50,261.625688
-9.0,50,261.739477
-14.0,50,261.85173
-29.0,50,261.970368
-8.0,50,262.081853
-17.0,50,262.193171
-6.0,50,262.312207
-15.0,50,262.423562
-14.0,50,262.539294
-10.0,50,262.658361
-17.0,50,262.770844
-11.0,50,262.883671
-16.0,50,262.996087
-11.0,50,263.108704
-17.0,50,263.224244
-11.0,50,263.335343
-16.0,50,263.446199
-13.0,50,263.558958
-18.0,50,263.671424
-16.0,50,263.790115
-15.0,50,264.232821
-15.0,50,264.345278
-13.0,50,264.460833
-7.0,50,264.571231
-10.0,50,264.68085
-6.0,50,264.791173
-10.0,50,264.901985
-10.0,50,265.014709
-12.0,50,265.132264
-3.0,50,265.248777
-18.0,50,265.358794
-13.0,50,265.467852
-9.0,50,265.5799
-15.0,50,265.693685
-11.0,50,265.804584
-13.0,50,265.925069
-25.0,50,266.041106
-9.0,50,266.159852
-9.0,50,266.271943
-12.0,50,266.386369
-18.0,50,266.502549
-8.0,50,266.616238
-10.0,50,266.725912
-15.0,50,266.836331
-10.0,50,266.949601
-18.0,50,267.064866
-14.0,50,267.181356
-7.0,50,267.292897
-4.0,50,267.405044
-7.0,50,267.521345
-13.0,50,267.637213
-15.0,50,267.751701
-9.0,50,267.861822
-15.0,50,267.980991
-15.0,50,268.090559
-14.0,50,268.201514
-10.0,50,268.315411
-13.0,50,268.43706
-16.0,50,268.549753
-9.0,50,268.669087
-15.0,50,268.791874
-8.0,50,269.24995
-9.0,50,269.358955
-17.0,50,269.47196
-17.0,50,269.590196
-11.0,50,269.713336
-11.0,50,269.823421
-17.0,50,269.934324
-7.0,50,270.047401
-10.0,50,270.159048
-6.0,50,270.272372
-6.0,50,270.383309
-17.0,50,270.493042
-16.0,50,270.607291
-17.0,50,270.718165
-10.0,50,270.829752
-13.0,50,270.947636
-16.0,50,271.058969
-9.0,50,271.176189
-8.0,50,271.285935
-15.0,50,271.395047
-9.0,50,271.526638
-9.0,50,271.638923
-11.0,50,271.749574
-10.0,50,271.866069
-16.0,50,271.977419
-15.0,50,272.089641
-11.0,50,272.200604
-9.0,50,272.316172
-17.0,50,272.425931
-22.0,50,272.53936
-6.0,50,273.135835
-21.0,50,273.251363
-14.0,50,273.3619
-7.0,50,273.476223
-16.0,50,273.589999
-10.0,50,273.703751
-11.0,50,273.813652
-14.0,50,273.931552
-12.0,50,274.042621
-14.0,50,274.152177
-4.0,50,274.265735
-8.0,50,274.705723
-16.0,50,274.819733
-20.0,50,274.930333
-14.0,50,275.046343
-10.0,50,275.157201
-9.0,50,275.275809
-12.0,50,275.394144
-14.0,50,275.510409
-15.0,50,275.621428
-16.0,50,275.746178
-7.0,50,275.861764
-7.0,50,275.980608
-4.0,50,276.09156
-13.0,50,276.208022
-16.0,50,276.323078
-17.0,50,276.441082
-7.0,50,276.555215
-17.0,50,276.669203
-10.0,50,276.784098
-15.0,50,276.89403
-19.0,50,277.010659
-9.0,50,277.12861
-9.0,50,277.238019
-6.0,50,277.351971
-14.0,50,277.462418
-19.0,50,277.573965
-8.0,50,277.691743
-6.0,50,277.813514
-21.0,50,277.927994
-10.0,50,278.042189
-4.0,50,278.166494
-22.0,50,278.285081
-16.0,50,278.400564
-4.0,50,278.515598
-19.0,50,278.631382
-12.0,50,278.749349
-17.0,50,278.861106
-8.0,50,278.979425
-10.0,50,279.090024
-7.0,50,279.206902
-10.0,50,279.317153
-15.0,50,279.76542
-10.0,50,279.87709
-9.0,50,279.992136
-7.0,50,280.100893
-4.0,50,280.214022
-16.0,50,280.323878
-15.0,50,280.435879
-8.0,50,280.548351
-11.0,50,280.668246
-7.0,50,280.782743
-10.0,50,280.895844
-11.0,50,281.013852
-11.0,50,281.133198
-3.0,50,281.24603
-14.0,50,281.356731
-14.0,50,281.466619
-14.0,50,281.584535
-13.0,50,281.701289
-9.0,50,281.817203
-13.0,50,281.927721
-12.0,50,282.039689
-8.0,50,282.1581
-2.0,50,282.267269
-11.0,50,282.384828
-8.0,50,282.494965
-8.0,50,282.606901
-8.0,50,282.718391
-15.0,50,282.833099
-19.0,50,282.941918
-5.0,50,283.058409
-10.0,50,283.17337
-14.0,50,283.28701
-9.0,50,283.398003
-16.0,50,283.512979
-9.0,50,283.624117
-10.0,50,283.733937
-11.0,50,283.84485
-15.0,50,283.962287
-16.0,50,284.082481
-21.0,50,284.203686
-8.0,50,284.315912
-10.0,50,284.769017
-2.0,50,284.878514
-7.0,50,284.993295
-6.0,50,285.10641
-9.0,50,285.222534
-10.0,50,285.334494
-5.0,50,285.451295
-5.0,50,285.566731
-3.0,50,285.675831
-6.0,50,285.784186
-7.0,50,285.893112
-7.0,50,286.005293
-5.0,50,286.119411
-7.0,50,286.229654
-7.0,50,286.338244
-7.0,50,286.447458
-6.0,50,286.556998
-11.0,50,286.667919
-4.0,50,286.778171
-6.0,50,286.890726
